,GAME_ID,EVENTNUM,EVENTMSGTYPE,PERSON1TYPE,TIMEOUT_TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION
261564,21900002,676,9,3.0,1610612747,Los Angeles Lakers,LAL
261602,21900968,49,9,3.0,1610612751,Brooklyn Nets,BKN
261653,21900968,119,9,2.0,1610612747,Los Angeles Lakers,LAL
261697,21900968,180,9,3.0,1610612751,Brooklyn Nets,BKN
261735,21900968,236,9,2.0,1610612747,Los Angeles Lakers,LAL
261815,21900968,356,9,2.0,1610612747,Los Angeles Lakers,LAL
261843,21900968,395,9,3.0,1610612751,Brooklyn Nets,BKN
261859,21900968,417,9,2.0,1610612747,Los Angeles Lakers,LAL
261880,21900968,449,9,3.0,1610612751,Brooklyn Nets,BKN
261949,21900968,542,9,2.0,1610612747,Los Angeles Lakers,LAL
261988,21900968,599,9,3.0,1610612751,Brooklyn Nets,BKN
262024,21900968,643,9,3.0,1610612751,Brooklyn Nets,BKN
262027,21900968,647,9,2.0,1610612747,Los Angeles Lakers,LAL
262096,21900939,82,9,2.0,1610612747,Los Angeles Lakers,LAL
262135,21900939,139,9,3.0,1610612749,Milwaukee Bucks,MIL
262201,21900939,237,9,2.0,1610612747,Los Angeles Lakers,LAL
262217,21900939,260,9,2.0,1610612747,Los Angeles Lakers,LAL
262287,21900939,362,9,3.0,1610612749,Milwaukee Bucks,MIL
262341,21900939,445,9,3.0,1610612749,Milwaukee Bucks,MIL
262400,21900939,530,9,2.0,1610612747,Los Angeles Lakers,LAL
262489,21900939,658,9,2.0,1610612747,Los Angeles Lakers,LAL
262516,21900939,694,9,3.0,1610612749,Milwaukee Bucks,MIL
262538,21900939,733,9,3.0,1610612749,Milwaukee Bucks,MIL
262561,21900939,760,9,3.0,1610612749,Milwaukee Bucks,MIL
262629,21900915,59,9,2.0,1610612747,Los Angeles Lakers,LAL
262651,21900915,87,9,2.0,1610612747,Los Angeles Lakers,LAL
262669,21900915,114,9,3.0,1610612755,Philadelphia 76ers,PHI
262731,21900915,199,9,2.0,1610612747,Los Angeles Lakers,LAL
262748,21900915,225,9,3.0,1610612755,Philadelphia 76ers,PHI
262826,21900915,350,9,3.0,1610612755,Philadelphia 76ers,PHI
262857,21900915,398,9,2.0,1610612747,Los Angeles Lakers,LAL
262894,21900915,451,9,3.0,1610612755,Philadelphia 76ers,PHI
262939,21900915,520,9,2.0,1610612747,Los Angeles Lakers,LAL
262987,21900915,586,9,3.0,1610612755,Philadelphia 76ers,PHI
263000,21900915,605,9,3.0,1610612755,Philadelphia 76ers,PHI
263014,21900915,627,9,3.0,1610612755,Philadelphia 76ers,PHI
263064,21900891,54,9,2.0,1610612763,Memphis Grizzlies,MEM
263103,21900891,112,9,3.0,1610612747,Los Angeles Lakers,LAL
263177,21900891,221,9,3.0,1610612747,Los Angeles Lakers,LAL
263192,21900891,243,9,3.0,1610612747,Los Angeles Lakers,LAL
263222,21900891,291,9,2.0,1610612763,Memphis Grizzlies,MEM
263279,21900891,375,9,3.0,1610612747,Los Angeles Lakers,LAL
263330,21900891,444,9,3.0,1610612747,Los Angeles Lakers,LAL
263377,21900891,509,9,2.0,1610612763,Memphis Grizzlies,MEM
263400,21900891,540,9,2.0,1610612763,Memphis Grizzlies,MEM
263430,21900891,583,9,3.0,1610612747,Los Angeles Lakers,LAL
263445,21900891,602,9,2.0,1610612763,Memphis Grizzlies,MEM
263493,21900833,47,9,3.0,1610612763,Memphis Grizzlies,MEM
263531,21900833,102,9,2.0,1610612747,Los Angeles Lakers,LAL
263632,21900833,239,9,2.0,1610612747,Los Angeles Lakers,LAL
263651,21900833,264,9,3.0,1610612763,Memphis Grizzlies,MEM
263756,21900833,419,9,2.0,1610612747,Los Angeles Lakers,LAL
263789,21900833,463,9,3.0,1610612763,Memphis Grizzlies,MEM
263820,21900833,506,9,2.0,1610612747,Los Angeles Lakers,LAL
263835,21900833,529,9,3.0,1610612763,Memphis Grizzlies,MEM
263902,21900833,617,9,3.0,1610612763,Memphis Grizzlies,MEM
263954,21900833,689,9,3.0,1610612763,Memphis Grizzlies,MEM
263976,21900833,723,9,2.0,1610612747,Los Angeles Lakers,LAL
264039,21900801,50,9,2.0,1610612747,Los Angeles Lakers,LAL
264055,21900801,71,9,3.0,1610612756,Phoenix Suns,PHX
264123,21900801,169,9,3.0,1610612756,Phoenix Suns,PHX
264179,21900801,249,9,2.0,1610612747,Los Angeles Lakers,LAL
264257,21900801,357,9,3.0,1610612756,Phoenix Suns,PHX
264312,21900801,435,9,2.0,1610612747,Los Angeles Lakers,LAL
264370,21900801,519,9,2.0,1610612747,Los Angeles Lakers,LAL
264397,21900801,560,9,3.0,1610612756,Phoenix Suns,PHX
264404,21900801,574,9,3.0,1610612756,Phoenix Suns,PHX
264452,21900801,645,9,3.0,1610612756,Phoenix Suns,PHX
264509,21900754,42,9,3.0,1610612759,San Antonio Spurs,SAS
264551,21900754,102,9,2.0,1610612747,Los Angeles Lakers,LAL
264604,21900754,175,9,3.0,1610612759,San Antonio Spurs,SAS
264654,21900754,253,9,2.0,1610612747,Los Angeles Lakers,LAL
264712,21900754,331,9,3.0,1610612759,San Antonio Spurs,SAS
264782,21900754,431,9,2.0,1610612747,Los Angeles Lakers,LAL
264834,21900754,507,9,3.0,1610612759,San Antonio Spurs,SAS
264867,21900754,553,9,2.0,1610612747,Los Angeles Lakers,LAL
264933,21900736,49,9,2.0,1610612758,Sacramento Kings,SAC
264947,21900736,65,9,2.0,1610612758,Sacramento Kings,SAC
265037,21900736,206,9,3.0,1610612747,Los Angeles Lakers,LAL
265065,21900736,244,9,2.0,1610612758,Sacramento Kings,SAC
265114,21900736,314,9,3.0,1610612747,Los Angeles Lakers,LAL
265191,21900736,429,9,2.0,1610612758,Sacramento Kings,SAC
265196,21900736,440,9,3.0,1610612747,Los Angeles Lakers,LAL
265233,21900736,490,9,3.0,1610612747,Los Angeles Lakers,LAL
265284,21900736,566,9,2.0,1610612758,Sacramento Kings,SAC
265349,21900736,653,9,2.0,1610612758,Sacramento Kings,SAC
265424,21900726,69,9,2.0,1610612747,Los Angeles Lakers,LAL
265455,21900726,110,9,3.0,1610612757,Portland Trail Blazers,POR
265546,21900726,248,9,3.0,1610612757,Portland Trail Blazers,POR
265593,21900726,321,9,2.0,1610612747,Los Angeles Lakers,LAL
265641,21900726,388,9,2.0,1610612747,Los Angeles Lakers,LAL
265669,21900726,426,9,3.0,1610612757,Portland Trail Blazers,POR
265717,21900726,492,9,2.0,1610612747,Los Angeles Lakers,LAL
265746,21900726,537,9,3.0,1610612757,Portland Trail Blazers,POR
265788,21900726,593,9,3.0,1610612757,Portland Trail Blazers,POR
265833,21900726,651,9,2.0,1610612747,Los Angeles Lakers,LAL
265872,21900726,704,9,2.0,1610612747,Los Angeles Lakers,LAL
265925,21900684,64,9,3.0,1610612747,Los Angeles Lakers,LAL
265949,21900684,97,9,2.0,1610612755,Philadelphia 76ers,PHI
265965,21900684,123,9,3.0,1610612747,Los Angeles Lakers,LAL
266016,21900684,200,9,3.0,1610612747,Los Angeles Lakers,LAL
266058,21900684,261,9,2.0,1610612755,Philadelphia 76ers,PHI
266141,21900684,379,9,3.0,1610612747,Los Angeles Lakers,LAL
266162,21900684,403,9,3.0,1610612747,Los Angeles Lakers,LAL
266167,21900684,410,9,2.0,1610612755,Philadelphia 76ers,PHI
266264,21900684,574,9,2.0,1610612755,Philadelphia 76ers,PHI
266274,21900684,597,9,2.0,1610612755,Philadelphia 76ers,PHI
266285,21900684,611,9,3.0,1610612747,Los Angeles Lakers,LAL
266312,21900684,647,9,2.0,1610612755,Philadelphia 76ers,PHI
266360,21900667,51,9,3.0,1610612747,Los Angeles Lakers,LAL
266373,21900667,70,9,2.0,1610612751,Brooklyn Nets,BKN
266468,21900667,209,9,3.0,1610612747,Los Angeles Lakers,LAL
266488,21900667,243,9,2.0,1610612751,Brooklyn Nets,BKN
266513,21900667,279,9,3.0,1610612747,Los Angeles Lakers,LAL
266561,21900667,354,9,2.0,1610612751,Brooklyn Nets,BKN
266600,21900667,420,9,2.0,1610612751,Brooklyn Nets,BKN
266626,21900667,454,9,3.0,1610612747,Los Angeles Lakers,LAL
266707,21900667,571,9,3.0,1610612747,Los Angeles Lakers,LAL
266726,21900667,595,9,2.0,1610612751,Brooklyn Nets,BKN
266739,21900667,613,9,2.0,1610612751,Brooklyn Nets,BKN
266824,21900659,63,9,2.0,1610612752,New York Knicks,NYK
266839,21900659,88,9,3.0,1610612747,Los Angeles Lakers,LAL
266909,21900659,188,9,3.0,1610612747,Los Angeles Lakers,LAL
266922,21900659,203,9,2.0,1610612752,New York Knicks,NYK
267021,21900659,340,9,2.0,1610612752,New York Knicks,NYK
267071,21900659,409,9,3.0,1610612747,Los Angeles Lakers,LAL
267123,21900659,490,9,2.0,1610612752,New York Knicks,NYK
267156,21900659,531,9,3.0,1610612747,Los Angeles Lakers,LAL
267170,21900659,550,9,3.0,1610612747,Los Angeles Lakers,LAL
267219,21900659,615,9,2.0,1610612752,New York Knicks,NYK
267224,21900659,626,9,2.0,1610612752,New York Knicks,NYK
267277,21900613,56,9,2.0,1610612747,Los Angeles Lakers,LAL
267294,21900613,79,9,3.0,1610612753,Orlando Magic,ORL
267361,21900613,185,9,2.0,1610612747,Los Angeles Lakers,LAL
267385,21900613,216,9,2.0,1610612747,Los Angeles Lakers,LAL
267397,21900613,233,9,3.0,1610612753,Orlando Magic,ORL
267436,21900613,288,9,3.0,1610612753,Orlando Magic,ORL
267519,21900613,405,9,2.0,1610612747,Los Angeles Lakers,LAL
267541,21900613,438,9,3.0,1610612753,Orlando Magic,ORL
267635,21900613,557,9,2.0,1610612747,Los Angeles Lakers,LAL
267684,21900613,632,9,3.0,1610612753,Orlando Magic,ORL
267706,21900613,665,9,2.0,1610612747,Los Angeles Lakers,LAL
267711,21900613,671,9,2.0,1610612747,Los Angeles Lakers,LAL
267749,21900580,38,9,3.0,1610612747,Los Angeles Lakers,LAL
267782,21900580,84,9,2.0,1610612760,Oklahoma City Thunder,OKC
267855,21900580,184,9,2.0,1610612760,Oklahoma City Thunder,OKC
267879,21900580,223,9,3.0,1610612747,Los Angeles Lakers,LAL
267912,21900580,266,9,2.0,1610612760,Oklahoma City Thunder,OKC
267957,21900580,334,9,2.0,1610612760,Oklahoma City Thunder,OKC
267975,21900580,357,9,3.0,1610612747,Los Angeles Lakers,LAL
267998,21900580,393,9,3.0,1610612747,Los Angeles Lakers,LAL
268091,21900580,520,9,2.0,1610612760,Oklahoma City Thunder,OKC
268141,21900580,591,9,3.0,1610612747,Los Angeles Lakers,LAL
268151,21900580,604,9,2.0,1610612760,Oklahoma City Thunder,OKC
268211,21900553,61,9,2.0,1610612747,Los Angeles Lakers,LAL
268257,21900553,131,9,3.0,1610612752,New York Knicks,NYK
268343,21900553,259,9,2.0,1610612747,Los Angeles Lakers,LAL
268365,21900553,288,9,3.0,1610612752,New York Knicks,NYK
268424,21900553,374,9,2.0,1610612747,Los Angeles Lakers,LAL
268487,21900553,460,9,3.0,1610612752,New York Knicks,NYK
268549,21900553,550,9,3.0,1610612752,New York Knicks,NYK
268564,21900553,575,9,3.0,1610612752,New York Knicks,NYK
268591,21900553,616,9,2.0,1610612747,Los Angeles Lakers,LAL
268652,21900538,37,9,3.0,1610612765,Detroit Pistons,DET
268711,21900538,126,9,2.0,1610612747,Los Angeles Lakers,LAL
268763,21900538,208,9,3.0,1610612765,Detroit Pistons,DET
268788,21900538,246,9,2.0,1610612747,Los Angeles Lakers,LAL
268901,21900538,409,9,3.0,1610612765,Detroit Pistons,DET
268908,21900538,421,9,2.0,1610612747,Los Angeles Lakers,LAL
268963,21900538,499,9,2.0,1610612747,Los Angeles Lakers,LAL
268995,21900538,541,9,3.0,1610612765,Detroit Pistons,DET
269016,21900538,576,9,3.0,1610612765,Detroit Pistons,DET
269033,21900538,598,9,2.0,1610612747,Los Angeles Lakers,LAL
269075,21900538,661,9,3.0,1610612765,Detroit Pistons,DET
269099,21900538,691,9,3.0,1610612765,Detroit Pistons,DET
269103,21900538,698,9,2.0,1610612747,Los Angeles Lakers,LAL
269168,21900507,82,9,2.0,1610612747,Los Angeles Lakers,LAL
269195,21900507,121,9,3.0,1610612756,Phoenix Suns,PHX
269277,21900507,240,9,3.0,1610612756,Phoenix Suns,PHX
269333,21900507,323,9,2.0,1610612747,Los Angeles Lakers,LAL
269375,21900507,389,9,2.0,1610612747,Los Angeles Lakers,LAL
269415,21900507,496,9,3.0,1610612756,Phoenix Suns,PHX
269479,21900507,537,9,2.0,1610612747,Los Angeles Lakers,LAL
269492,21900507,553,9,2.0,1610612747,Los Angeles Lakers,LAL
269550,21900507,631,9,3.0,1610612756,Phoenix Suns,PHX
269573,21900507,659,9,2.0,1610612747,Los Angeles Lakers,LAL
269587,21900507,675,9,3.0,1610612756,Phoenix Suns,PHX
269599,21900507,691,9,3.0,1610612756,Phoenix Suns,PHX
269665,21900484,72,9,3.0,1610612747,Los Angeles Lakers,LAL
269696,21900484,112,9,2.0,1610612757,Portland Trail Blazers,POR
269742,21900484,183,9,3.0,1610612747,Los Angeles Lakers,LAL
269754,21900484,201,9,2.0,1610612757,Portland Trail Blazers,POR
269818,21900484,298,9,3.0,1610612747,Los Angeles Lakers,LAL
269899,21900484,412,9,2.0,1610612757,Portland Trail Blazers,POR
269907,21900484,427,9,3.0,1610612747,Los Angeles Lakers,LAL
269918,21900484,444,9,3.0,1610612747,Los Angeles Lakers,LAL
269999,21900484,562,9,2.0,1610612757,Portland Trail Blazers,POR
270032,21900484,609,9,3.0,1610612747,Los Angeles Lakers,LAL
270050,21900484,634,9,2.0,1610612757,Portland Trail Blazers,POR
270070,21900484,669,9,2.0,1610612757,Portland Trail Blazers,POR
270146,21900417,74,9,2.0,1610612749,Milwaukee Bucks,MIL
270188,21900417,143,9,3.0,1610612747,Los Angeles Lakers,LAL
270227,21900417,199,9,3.0,1610612747,Los Angeles Lakers,LAL
270261,21900417,247,9,3.0,1610612747,Los Angeles Lakers,LAL
270399,21900417,458,9,3.0,1610612747,Los Angeles Lakers,LAL
270423,21900417,502,9,2.0,1610612749,Milwaukee Bucks,MIL
270452,21900417,559,9,2.0,1610612749,Milwaukee Bucks,MIL
270480,21900417,608,9,3.0,1610612747,Los Angeles Lakers,LAL
270537,21900417,699,9,2.0,1610612749,Milwaukee Bucks,MIL
270541,21900417,705,9,2.0,1610612749,Milwaukee Bucks,MIL
270562,21900417,733,9,3.0,1610612747,Los Angeles Lakers,LAL
270568,21900417,742,9,3.0,1610612747,Los Angeles Lakers,LAL
270612,21900402,54,9,2.0,1610612754,Indiana Pacers,IND
270644,21900402,97,9,3.0,1610612747,Los Angeles Lakers,LAL
270658,21900402,119,9,3.0,1610612747,Los Angeles Lakers,LAL
270721,21900402,210,9,2.0,1610612754,Indiana Pacers,IND
270770,21900402,285,9,3.0,1610612747,Los Angeles Lakers,LAL
270825,21900402,370,9,3.0,1610612747,Los Angeles Lakers,LAL
270868,21900402,431,9,3.0,1610612747,Los Angeles Lakers,LAL
270878,21900402,448,9,2.0,1610612754,Indiana Pacers,IND
270939,21900402,531,9,3.0,1610612747,Los Angeles Lakers,LAL
270963,21900402,567,9,2.0,1610612754,Indiana Pacers,IND
270985,21900402,599,9,2.0,1610612754,Indiana Pacers,IND
271020,21900402,643,9,3.0,1610612747,Los Angeles Lakers,LAL
271026,21900402,654,9,2.0,1610612754,Indiana Pacers,IND
271083,21900374,62,9,2.0,1610612748,Miami Heat,MIA
271121,21900374,121,9,3.0,1610612747,Los Angeles Lakers,LAL
271176,21900374,196,9,3.0,1610612747,Los Angeles Lakers,LAL
271187,21900374,212,9,3.0,1610612747,Los Angeles Lakers,LAL
271205,21900374,238,9,2.0,1610612748,Miami Heat,MIA
271303,21900374,375,9,2.0,1610612748,Miami Heat,MIA
271344,21900374,433,9,3.0,1610612747,Los Angeles Lakers,LAL
271390,21900374,507,9,2.0,1610612748,Miami Heat,MIA
271412,21900374,537,9,2.0,1610612748,Miami Heat,MIA
271464,21900374,610,9,3.0,1610612747,Los Angeles Lakers,LAL
271483,21900374,637,9,3.0,1610612747,Los Angeles Lakers,LAL
271495,21900374,651,9,2.0,1610612748,Miami Heat,MIA
271551,21900358,65,9,2.0,1610612753,Orlando Magic,ORL
271582,21900358,110,9,3.0,1610612747,Los Angeles Lakers,LAL
271673,21900358,242,9,2.0,1610612753,Orlando Magic,ORL
271692,21900358,272,9,3.0,1610612747,Los Angeles Lakers,LAL
271700,21900358,283,9,3.0,1610612747,Los Angeles Lakers,LAL
271774,21900358,403,9,3.0,1610612747,Los Angeles Lakers,LAL
271815,21900358,465,9,2.0,1610612753,Orlando Magic,ORL
271862,21900358,540,9,2.0,1610612753,Orlando Magic,ORL
271909,21900358,607,9,2.0,1610612753,Orlando Magic,ORL
271923,21900358,625,9,3.0,1610612747,Los Angeles Lakers,LAL
271941,21900358,647,9,2.0,1610612753,Orlando Magic,ORL
271989,21900342,59,9,3.0,1610612750,Minnesota Timberwolves,MIN
272020,21900342,102,9,2.0,1610612747,Los Angeles Lakers,LAL
272101,21900342,227,9,2.0,1610612747,Los Angeles Lakers,LAL
272119,21900342,254,9,2.0,1610612747,Los Angeles Lakers,LAL
272144,21900342,293,9,3.0,1610612750,Minnesota Timberwolves,MIN
272220,21900342,401,9,3.0,1610612750,Minnesota Timberwolves,MIN
272243,21900342,435,9,3.0,1610612750,Minnesota Timberwolves,MIN
272270,21900342,472,9,2.0,1610612747,Los Angeles Lakers,LAL
272322,21900342,554,9,2.0,1610612747,Los Angeles Lakers,LAL
272338,21900342,578,9,3.0,1610612750,Minnesota Timberwolves,MIN
272360,21900342,617,9,3.0,1610612750,Minnesota Timberwolves,MIN
272372,21900342,632,9,3.0,1610612750,Minnesota Timberwolves,MIN
272421,21900329,35,9,2.0,1610612757,Portland Trail Blazers,POR
272445,21900329,73,9,3.0,1610612747,Los Angeles Lakers,LAL
272467,21900329,106,9,2.0,1610612757,Portland Trail Blazers,POR
272537,21900329,220,9,2.0,1610612757,Portland Trail Blazers,POR
272550,21900329,236,9,2.0,1610612757,Portland Trail Blazers,POR
272572,21900329,267,9,3.0,1610612747,Los Angeles Lakers,LAL
272678,21900329,419,9,2.0,1610612757,Portland Trail Blazers,POR
272706,21900329,455,9,2.0,1610612757,Portland Trail Blazers,POR
272733,21900329,490,9,3.0,1610612747,Los Angeles Lakers,LAL
272821,21900329,617,9,2.0,1610612757,Portland Trail Blazers,POR
272875,21900329,693,9,3.0,1610612747,Los Angeles Lakers,LAL
272923,21900314,56,9,2.0,1610612762,Utah Jazz,UTA
272963,21900314,121,9,3.0,1610612747,Los Angeles Lakers,LAL
273042,21900314,233,9,2.0,1610612762,Utah Jazz,UTA
273070,21900314,272,9,3.0,1610612747,Los Angeles Lakers,LAL
273151,21900314,399,9,3.0,1610612747,Los Angeles Lakers,LAL
273229,21900314,507,9,2.0,1610612762,Utah Jazz,UTA
273282,21900314,592,9,2.0,1610612762,Utah Jazz,UTA
273321,21900314,651,9,2.0,1610612762,Utah Jazz,UTA
273390,21900279,50,9,2.0,1610612747,Los Angeles Lakers,LAL
273412,21900279,80,9,3.0,1610612764,Washington Wizards,WAS
273498,21900279,206,9,3.0,1610612764,Washington Wizards,WAS
273533,21900279,260,9,3.0,1610612764,Washington Wizards,WAS
273567,21900279,303,9,3.0,1610612764,Washington Wizards,WAS
273610,21900279,359,9,3.0,1610612764,Washington Wizards,WAS
273637,21900279,397,9,3.0,1610612764,Washington Wizards,WAS
273742,21900279,547,9,3.0,1610612764,Washington Wizards,WAS
273812,21900279,633,9,2.0,1610612747,Los Angeles Lakers,LAL
273864,21900249,44,9,2.0,1610612759,San Antonio Spurs,SAS
273915,21900249,120,9,3.0,1610612747,Los Angeles Lakers,LAL
273952,21900249,175,9,2.0,1610612759,San Antonio Spurs,SAS
273990,21900249,229,9,3.0,1610612747,Los Angeles Lakers,LAL
274015,21900249,265,9,3.0,1610612747,Los Angeles Lakers,LAL
274033,21900249,291,9,2.0,1610612759,San Antonio Spurs,SAS
274078,21900249,363,9,2.0,1610612759,San Antonio Spurs,SAS
274100,21900249,394,9,3.0,1610612747,Los Angeles Lakers,LAL
274194,21900249,531,9,2.0,1610612759,San Antonio Spurs,SAS
274240,21900249,594,9,3.0,1610612747,Los Angeles Lakers,LAL
274307,21900232,44,9,3.0,1610612747,Los Angeles Lakers,LAL
274351,21900232,107,9,2.0,1610612763,Memphis Grizzlies,MEM
274371,21900232,137,9,3.0,1610612747,Los Angeles Lakers,LAL
274445,21900232,238,9,2.0,1610612763,Memphis Grizzlies,MEM
274464,21900232,264,9,2.0,1610612763,Memphis Grizzlies,MEM
274485,21900232,294,9,3.0,1610612747,Los Angeles Lakers,LAL
274537,21900232,376,9,2.0,1610612763,Memphis Grizzlies,MEM
274583,21900232,444,9,3.0,1610612747,Los Angeles Lakers,LAL
274604,21900232,469,9,3.0,1610612747,Los Angeles Lakers,LAL
274643,21900232,531,9,2.0,1610612763,Memphis Grizzlies,MEM
274665,21900232,563,9,3.0,1610612747,Los Angeles Lakers,LAL
274738,21900232,663,9,2.0,1610612763,Memphis Grizzlies,MEM
274748,21900232,677,9,2.0,1610612763,Memphis Grizzlies,MEM
274797,21900220,58,9,2.0,1610612760,Oklahoma City Thunder,OKC
274835,21900220,114,9,3.0,1610612747,Los Angeles Lakers,LAL
274893,21900220,208,9,2.0,1610612760,Oklahoma City Thunder,OKC
274935,21900220,273,9,3.0,1610612747,Los Angeles Lakers,LAL
275009,21900220,381,9,2.0,1610612760,Oklahoma City Thunder,OKC
275039,21900220,427,9,2.0,1610612760,Oklahoma City Thunder,OKC
275058,21900220,454,9,3.0,1610612747,Los Angeles Lakers,LAL
275094,21900220,504,9,3.0,1610612747,Los Angeles Lakers,LAL
275135,21900220,569,9,2.0,1610612760,Oklahoma City Thunder,OKC
275160,21900220,603,9,3.0,1610612747,Los Angeles Lakers,LAL
275219,21900220,681,9,2.0,1610612760,Oklahoma City Thunder,OKC
275226,21900220,692,9,2.0,1610612760,Oklahoma City Thunder,OKC
275270,21900201,52,9,3.0,1610612760,Oklahoma City Thunder,OKC
275308,21900201,109,9,3.0,1610612760,Oklahoma City Thunder,OKC
275337,21900201,153,9,2.0,1610612747,Los Angeles Lakers,LAL
275392,21900201,238,9,2.0,1610612747,Los Angeles Lakers,LAL
275437,21900201,306,9,3.0,1610612760,Oklahoma City Thunder,OKC
275487,21900201,374,9,2.0,1610612747,Los Angeles Lakers,LAL
275518,21900201,419,9,3.0,1610612760,Oklahoma City Thunder,OKC
275633,21900201,588,9,2.0,1610612747,Los Angeles Lakers,LAL
275660,21900201,629,9,3.0,1610612760,Oklahoma City Thunder,OKC
275684,21900201,664,9,3.0,1610612760,Oklahoma City Thunder,OKC
275737,21900174,60,9,2.0,1610612747,Los Angeles Lakers,LAL
275762,21900174,94,9,3.0,1610612758,Sacramento Kings,SAC
275843,21900174,223,9,2.0,1610612747,Los Angeles Lakers,LAL
275850,21900174,234,9,3.0,1610612758,Sacramento Kings,SAC
275889,21900174,288,9,2.0,1610612747,Los Angeles Lakers,LAL
275936,21900174,358,9,3.0,1610612758,Sacramento Kings,SAC
275997,21900174,448,9,2.0,1610612747,Los Angeles Lakers,LAL
276042,21900174,514,9,3.0,1610612758,Sacramento Kings,SAC
276054,21900174,533,9,2.0,1610612747,Los Angeles Lakers,LAL
276080,21900174,568,9,3.0,1610612758,Sacramento Kings,SAC
276097,21900174,598,9,3.0,1610612758,Sacramento Kings,SAC
276112,21900174,622,9,2.0,1610612747,Los Angeles Lakers,LAL
276121,21900174,634,9,3.0,1610612758,Sacramento Kings,SAC
276176,21900151,77,9,2.0,1610612756,Phoenix Suns,PHX
276192,21900151,98,9,3.0,1610612747,Los Angeles Lakers,LAL
276290,21900151,243,9,2.0,1610612756,Phoenix Suns,PHX
276301,21900151,259,9,3.0,1610612747,Los Angeles Lakers,LAL
276382,21900151,383,9,2.0,1610612756,Phoenix Suns,PHX
